TAXI_TYPE,PICKUP_AT,DROPOFF_AT,PICKUP_YEAR,PICKUP_MONTH,PICKUP_DAYOFWEEK,PICKUP_HOUR,IS_NIGHT,IS_WEEKEND,IS_RUSH_HOUR,TRIP_DURATION_MINUTES,TRIP_DISTANCE,PASSENGER_COUNT,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,CONGESTION_SURCHARGE,CBD_CONGESTION_FEE,AIRPORT_FEE,TOTAL_AMOUNT,PICKUP_ZONE_ID,DROPOFF_ZONE_ID,PICKUP_BOROUGH,PICKUP_ZONE_NAME,DROPOFF_BOROUGH,DROPOFF_ZONE_NAME,WEATHER_CATEGORY,IS_ADVERSE_WEATHER,TEMPERATURE_F,PRECIPITATION_INCH,WIND_SPEED_MPH
yellow,2025-01-31 19:24:29,2025-01-31 19:41:59,2025,1,5,19,False,False,False,17,2.1,,Unknown,19.91,0.0,0.5,0.0,0.0,1.0,,0.75,,24.66,107,230,Manhattan,Gramercy,Manhattan,Times Sq/Theatre District,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:57:48,2025-01-31 20:07:17,2025,1,5,19,False,False,False,10,2.53,,Unknown,18.13,0.0,0.5,0.0,0.0,1.0,,0.75,,22.88,262,170,Manhattan,Yorkville East,Manhattan,Murray Hill,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:36:25,2025-01-31 19:56:01,2025,1,5,19,False,False,False,20,4.6,,Unknown,27.55,0.0,0.5,0.0,0.0,1.0,,0.75,,32.3,87,48,Manhattan,Financial District North,Manhattan,Clinton East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:43:12,2025-01-31 19:52:48,2025,1,5,19,False,False,False,9,1.41,,Unknown,11.19,0.0,0.5,0.0,0.0,1.0,,0.75,,15.94,107,79,Manhattan,Gramercy,Manhattan,East Village,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:13:03,2025-01-31 19:37:01,2025,1,5,19,False,False,False,24,3.81,,Unknown,27.59,0.0,0.5,0.0,0.0,1.0,,0.75,,32.34,263,107,Manhattan,Yorkville West,Manhattan,Gramercy,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:48:33,2025-01-31 20:06:25,2025,1,5,19,False,False,False,18,2.99,,Unknown,19.22,0.0,0.5,0.0,0.0,1.0,,0.75,,23.97,236,163,Manhattan,Upper East Side North,Manhattan,Midtown North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:32:43,2025-01-31 19:58:41,2025,1,5,19,False,False,False,26,5.2,,Unknown,31.59,0.0,0.5,0.0,0.0,1.0,,0.75,,36.34,166,164,Manhattan,Morningside Heights,Manhattan,Midtown South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:07:00,2025-01-31 19:09:00,2025,1,5,19,False,False,False,2,0.4,,Unknown,7.22,0.0,0.5,0.0,0.0,1.0,,0.75,,11.97,50,48,Manhattan,Clinton West,Manhattan,Clinton East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:52:41,2025-01-31 20:05:51,2025,1,5,19,False,False,False,13,0.42,,Unknown,10.66,0.0,0.5,0.0,0.0,1.0,,0.75,,15.41,90,158,Manhattan,Flatiron,Manhattan,Meatpacking/West Village West,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:18:52,2025-01-31 19:32:53,2025,1,5,19,False,False,False,14,0.01,,Unknown,13.47,0.0,0.5,0.0,0.0,1.0,,0.75,,18.22,107,231,Manhattan,Gramercy,Manhattan,TriBeCa/Civic Center,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:55:22,2025-01-31 20:05:00,2025,1,5,19,False,False,False,10,0.22,,Unknown,6.77,0.0,0.5,0.0,0.0,1.0,,0.75,,11.52,90,234,Manhattan,Flatiron,Manhattan,Union Sq,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:30:23,2025-01-31 19:44:50,2025,1,5,19,False,False,False,14,0.0,,Unknown,11.35,0.0,0.5,0.0,0.0,1.0,,0.75,,16.1,107,249,Manhattan,Gramercy,Manhattan,West Village,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:50:55,2025-01-31 19:57:58,2025,1,5,19,False,False,False,7,0.95,,Unknown,10.58,0.0,0.5,0.0,0.0,1.0,,0.75,,15.33,137,79,Manhattan,Kips Bay,Manhattan,East Village,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:03:19,2025-01-31 19:26:16,2025,1,5,19,False,False,False,23,0.0,,Unknown,24.02,0.0,0.5,0.0,0.0,1.0,,0.75,,28.77,262,79,Manhattan,Yorkville East,Manhattan,East Village,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:31:32,2025-01-31 20:00:34,2025,1,5,19,False,False,False,29,4.5,,Unknown,39.51,0.0,0.5,0.0,0.0,1.0,,0.75,,44.26,236,114,Manhattan,Upper East Side North,Manhattan,Greenwich Village South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:02:23,2025-01-31 19:15:15,2025,1,5,19,False,False,False,13,2.0,,Unknown,12.8,2.5,0.5,4.01,0.0,1.0,,0.75,,24.06,162,239,Manhattan,Midtown East,Manhattan,Upper West Side South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:41:18,2025-01-31 19:51:20,2025,1,5,19,False,False,False,10,1.2,,Unknown,10.0,2.5,0.5,2.47,0.0,1.0,,0.0,,18.97,142,141,Manhattan,Lincoln Square East,Manhattan,Lenox Hill West,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:20:55,2025-01-31 19:31:19,2025,1,5,19,False,False,False,11,2.06,,Unknown,16.86,0.0,0.5,0.0,0.0,1.0,,0.75,,21.61,164,142,Manhattan,Midtown South,Manhattan,Lincoln Square East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:31:27,2025-01-31 19:57:50,2025,1,5,19,False,False,False,26,0.0,,Unknown,29.5,0.0,0.5,0.0,0.0,1.0,,0.75,,34.25,74,164,Manhattan,East Harlem North,Manhattan,Midtown South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:09:00,2025-01-31 19:22:12,2025,1,5,19,False,False,False,13,2.43,,Unknown,18.8,0.0,0.5,0.0,0.0,1.0,,0.75,,23.55,246,142,Manhattan,West Chelsea/Hudson Yards,Manhattan,Lincoln Square East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:13:52,2025-01-31 19:31:48,2025,1,5,19,False,False,False,18,0.0,,Unknown,23.44,0.0,0.5,0.0,0.0,1.0,,0.75,,28.19,229,148,Manhattan,Sutton Place/Turtle Bay North,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:02:31,2025-01-31 19:36:36,2025,1,5,19,False,False,False,34,5.62,,Unknown,27.51,0.0,0.5,0.0,0.0,1.0,,0.75,,32.26,48,42,Manhattan,Clinton East,Manhattan,Central Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:40:54,2025-01-31 19:51:20,2025,1,5,19,False,False,False,11,2.02,,Unknown,12.37,0.0,0.5,0.0,0.0,1.0,,0.0,,13.87,74,151,Manhattan,East Harlem North,Manhattan,Manhattan Valley,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:36:37,2025-01-31 19:47:20,2025,1,5,19,False,False,False,11,1.3,,Unknown,12.56,0.0,0.5,0.0,0.0,1.0,,0.75,,17.31,79,158,Manhattan,East Village,Manhattan,Meatpacking/West Village West,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:21:14,2025-01-31 19:32:32,2025,1,5,19,False,False,False,11,1.3,,Unknown,14.28,0.0,0.5,0.0,0.0,1.0,,0.75,,19.03,224,113,Manhattan,Stuy Town/Peter Cooper Village,Manhattan,Greenwich Village North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:11:40,2025-01-31 19:21:14,2025,1,5,19,False,False,False,10,0.0,,Unknown,10.14,0.0,0.5,0.0,0.0,1.0,,0.75,,14.89,249,231,Manhattan,West Village,Manhattan,TriBeCa/Civic Center,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:26:10,2025-01-31 19:39:50,2025,1,5,19,False,False,False,13,0.02,,Unknown,13.1,0.0,0.5,0.0,0.0,1.0,,0.75,,17.85,231,148,Manhattan,TriBeCa/Civic Center,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:11:58,2025-01-31 19:37:13,2025,1,5,19,False,False,False,26,4.72,,Unknown,28.59,0.0,0.5,0.0,0.0,1.0,,0.0,,30.09,62,76,Brooklyn,Crown Heights South,Brooklyn,East New York,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:38:13,2025-01-31 20:03:38,2025,1,5,19,False,False,False,25,7.91,,Unknown,37.41,0.0,0.5,0.0,0.0,1.0,,0.75,,42.16,113,166,Manhattan,Greenwich Village North,Manhattan,Morningside Heights,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:11:11,2025-01-31 19:16:06,2025,1,5,19,False,False,False,5,0.0,,Unknown,6.29,0.0,0.5,0.0,0.0,1.0,,0.0,,10.29,75,236,Manhattan,East Harlem South,Manhattan,Upper East Side North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:35:22,2025-01-31 19:42:56,2025,1,5,19,False,False,False,7,0.0,,Unknown,7.47,0.0,0.5,0.0,0.0,1.0,,0.0,,8.97,74,41,Manhattan,East Harlem North,Manhattan,Central Harlem,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:48:11,2025-01-31 19:53:41,2025,1,5,19,False,False,False,5,0.0,,Unknown,5.76,0.0,0.5,0.0,0.0,1.0,,0.0,,7.26,41,42,Manhattan,Central Harlem,Manhattan,Central Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:59:21,2025-01-31 20:06:19,2025,1,5,19,False,False,False,7,1.0,,Unknown,9.12,0.0,0.5,0.0,0.0,1.0,,0.0,,10.62,41,42,Manhattan,Central Harlem,Manhattan,Central Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:21:34,2025-01-31 19:30:26,2025,1,5,19,False,False,False,9,1.11,,Unknown,11.0,0.0,0.5,0.0,0.0,1.0,,0.75,,15.75,249,114,Manhattan,West Village,Manhattan,Greenwich Village South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:03:34,2025-01-31 19:24:14,2025,1,5,19,False,False,False,21,0.02,,Unknown,25.15,0.0,0.5,0.0,0.0,1.0,,0.75,,29.9,231,238,Manhattan,TriBeCa/Civic Center,Manhattan,Upper West Side North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:32:21,2025-01-31 19:40:41,2025,1,5,19,False,False,False,8,1.49,,Unknown,10.3,0.0,0.5,0.0,0.0,1.0,,0.0,,14.3,238,75,Manhattan,Upper West Side North,Manhattan,East Harlem South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:14:44,2025-01-31 19:23:47,2025,1,5,19,False,False,False,9,1.16,,Unknown,14.78,0.0,0.5,3.91,0.0,1.0,,0.75,,23.44,234,100,Manhattan,Union Sq,Manhattan,Garment District,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:48:36,2025-01-31 19:55:12,2025,1,5,19,False,False,False,7,1.17,,Unknown,8.85,0.0,0.5,0.0,0.0,1.0,,0.75,,13.6,246,234,Manhattan,West Chelsea/Hudson Yards,Manhattan,Union Sq,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:35:36,2025-01-31 19:45:16,2025,1,5,19,False,False,False,10,0.0,,Unknown,11.17,0.0,0.5,0.0,0.0,1.0,,0.75,,15.92,224,148,Manhattan,Stuy Town/Peter Cooper Village,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:07:07,2025-01-31 19:33:12,2025,1,5,19,False,False,False,26,0.0,,Unknown,25.05,0.0,0.5,0.0,0.0,1.0,,0.75,,29.8,239,234,Manhattan,Upper West Side South,Manhattan,Union Sq,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:11:26,2025-01-31 19:31:51,2025,1,5,19,False,False,False,20,2.86,,Unknown,21.17,0.0,0.5,0.0,0.0,1.0,,0.75,,25.92,233,144,Manhattan,UN/Turtle Bay South,Manhattan,Little Italy/NoLiTa,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:27:15,2025-01-31 19:44:09,2025,1,5,19,False,False,False,17,0.0,,Unknown,21.82,0.0,0.5,3.99,0.0,1.0,,0.75,,30.56,211,170,Manhattan,SoHo,Manhattan,Murray Hill,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:02:30,2025-01-31 19:08:09,2025,1,5,19,False,False,False,6,0.42,,Unknown,14.78,0.0,0.5,3.91,0.0,1.0,,0.75,,23.44,164,170,Manhattan,Midtown South,Manhattan,Murray Hill,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:30:15,2025-01-31 19:55:00,2025,1,5,19,False,False,False,25,0.0,,Unknown,20.2,0.0,0.5,0.0,0.0,1.0,,0.75,,24.95,68,113,Manhattan,East Chelsea,Manhattan,Greenwich Village North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:56:00,2025-01-31 20:04:00,2025,1,5,19,False,False,False,8,1.28,,Unknown,10.43,0.0,0.5,0.0,0.0,1.0,,0.0,,14.43,238,239,Manhattan,Upper West Side North,Manhattan,Upper West Side South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:37:28,2025-01-31 19:45:31,2025,1,5,19,False,False,False,8,0.0,,Unknown,12.0,0.0,0.5,0.0,0.0,1.0,,0.0,,16.0,263,41,Manhattan,Yorkville West,Manhattan,Central Harlem,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:51:02,2025-01-31 20:12:28,2025,1,5,19,False,False,False,21,5.24,,Unknown,31.26,0.0,0.5,0.0,0.0,1.0,,0.75,,36.01,41,246,Manhattan,Central Harlem,Manhattan,West Chelsea/Hudson Yards,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:16:50,2025-01-31 19:25:19,2025,1,5,19,False,False,False,9,0.0,,Unknown,12.63,0.0,0.5,0.0,0.0,1.0,,0.75,,17.38,164,68,Manhattan,Midtown South,Manhattan,East Chelsea,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:59:37,2025-01-31 20:12:25,2025,1,5,19,False,False,False,13,2.35,,Unknown,20.33,0.0,0.5,0.0,0.0,1.0,,0.75,,25.08,107,163,Manhattan,Gramercy,Manhattan,Midtown North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:29:12,2025-01-31 19:36:22,2025,1,5,19,False,False,False,7,0.0,,Unknown,10.16,0.0,0.5,0.0,0.0,1.0,,0.75,,14.91,148,148,Manhattan,Lower East Side,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:20:25,2025-01-31 19:26:58,2025,1,5,19,False,False,False,6,0.88,,Unknown,7.42,0.0,0.5,0.0,0.0,1.0,,0.0,,8.92,42,74,Manhattan,Central Harlem North,Manhattan,East Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:34:45,2025-01-31 19:46:17,2025,1,5,19,False,False,False,12,2.19,,Unknown,13.97,0.0,0.5,0.0,0.0,1.0,,0.0,,17.97,75,239,Manhattan,East Harlem South,Manhattan,Upper West Side South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:03:15,2025-01-31 19:12:18,2025,1,5,19,False,False,False,9,0.0,,Unknown,12.53,0.0,0.5,0.0,0.0,1.0,,0.75,,17.28,249,113,Manhattan,West Village,Manhattan,Greenwich Village North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:27:37,2025-01-31 19:51:47,2025,1,5,19,False,False,False,24,3.61,,Unknown,24.86,0.0,0.5,0.0,0.0,1.0,,0.75,,29.61,229,45,Manhattan,Sutton Place/Turtle Bay North,Manhattan,Chinatown,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:18:35,2025-01-31 19:28:05,2025,1,5,19,False,False,False,10,1.1,,Unknown,11.8,0.0,0.5,0.0,0.0,1.0,,0.75,,16.55,164,90,Manhattan,Midtown South,Manhattan,Flatiron,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:21:13,2025-01-31 19:32:29,2025,1,5,19,False,False,False,11,0.0,,Unknown,12.74,0.0,0.5,0.0,0.0,1.0,,0.75,,17.49,164,113,Manhattan,Midtown South,Manhattan,Greenwich Village North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:43:41,2025-01-31 19:57:32,2025,1,5,19,False,False,False,14,0.0,,Unknown,13.8,0.0,0.5,0.0,0.0,1.0,,0.75,,18.55,249,137,Manhattan,West Village,Manhattan,Kips Bay,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:51:32,2025-01-31 20:11:12,2025,1,5,19,False,False,False,20,1.19,,Unknown,17.51,0.0,0.5,0.0,0.0,1.0,,0.75,,22.26,229,114,Manhattan,Sutton Place/Turtle Bay North,Manhattan,Greenwich Village South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:39:47,2025-01-31 19:55:18,2025,1,5,19,False,False,False,16,0.0,,Unknown,10.11,0.0,0.5,0.0,0.0,1.0,,0.75,,14.86,144,234,Manhattan,Little Italy/NoLiTa,Manhattan,Union Sq,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:20:47,2025-01-31 19:32:40,2025,1,5,19,False,False,False,12,0.0,,Unknown,13.52,0.0,0.5,0.0,0.0,1.0,,0.75,,18.27,249,144,Manhattan,West Village,Manhattan,Little Italy/NoLiTa,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:47:18,2025-01-31 19:52:30,2025,1,5,19,False,False,False,5,0.0,,Unknown,10.04,0.0,0.5,0.0,0.0,1.0,,0.75,,14.79,107,170,Manhattan,Gramercy,Manhattan,Murray Hill,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:04:54,2025-01-31 19:16:19,2025,1,5,19,False,False,False,12,0.0,,Unknown,16.5,0.0,0.5,0.0,0.0,1.0,,0.75,,21.25,107,232,Manhattan,Gramercy,Manhattan,Two Bridges/Seward Park,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:25:02,2025-01-31 19:33:02,2025,1,5,19,False,False,False,8,0.01,,Unknown,11.17,0.0,0.5,0.0,0.0,1.0,,0.0,,15.17,74,262,Manhattan,East Harlem North,Manhattan,Yorkville East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:07:41,2025-01-31 19:16:51,2025,1,5,19,False,False,False,9,0.01,,Unknown,14.24,0.0,0.5,0.0,0.0,1.0,,0.0,,18.24,263,74,Manhattan,Yorkville West,Manhattan,East Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:40:44,2025-01-31 20:11:42,2025,1,5,19,False,False,False,31,4.64,,Unknown,25.43,0.0,0.5,0.0,0.0,1.0,,0.75,,30.18,142,211,Manhattan,Lincoln Square East,Manhattan,SoHo,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:13:38,2025-01-31 19:28:01,2025,1,5,19,False,False,False,15,1.8,,Unknown,14.42,0.0,0.5,0.0,0.0,1.0,,0.75,,19.17,79,231,Manhattan,East Village,Manhattan,TriBeCa/Civic Center,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:36:39,2025-01-31 19:55:27,2025,1,5,19,False,False,False,19,3.6,,Unknown,18.76,0.0,0.5,0.0,0.0,1.0,,0.75,,23.51,158,142,Manhattan,Meatpacking/West Village West,Manhattan,Lincoln Square East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:38:04,2025-01-31 20:06:39,2025,1,5,19,False,False,False,28,0.78,,Unknown,29.96,0.0,0.5,0.0,0.0,1.0,,0.75,,34.71,263,90,Manhattan,Yorkville West,Manhattan,Flatiron,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:16:23,2025-01-31 19:23:47,2025,1,5,19,False,False,False,7,1.25,,Unknown,9.9,0.0,0.5,0.0,0.0,1.0,,0.0,,13.9,262,236,Manhattan,Yorkville East,Manhattan,Upper East Side North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:00:13,2025-01-31 19:10:08,2025,1,5,19,False,False,False,10,1.19,,Unknown,8.03,0.0,0.5,0.0,0.0,1.0,,0.0,,12.03,236,262,Manhattan,Upper East Side North,Manhattan,Yorkville East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:29:01,2025-01-31 19:38:34,2025,1,5,19,False,False,False,9,0.0,,Unknown,11.21,0.0,0.5,0.0,0.0,1.0,,0.0,,15.21,239,43,Manhattan,Upper West Side South,Manhattan,Central Park,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:07:20,2025-01-31 19:28:23,2025,1,5,19,False,False,False,21,2.85,,Unknown,18.01,0.0,0.5,0.0,0.0,1.0,,0.0,,19.51,235,168,Bronx,University Heights/Morris Heights,Bronx,Mott Haven/Port Morris,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:40:12,2025-01-31 19:47:45,2025,1,5,19,False,False,False,7,2.66,,Unknown,11.96,0.0,0.5,0.0,0.0,1.0,,0.0,,13.46,74,42,Manhattan,East Harlem North,Manhattan,Central Harlem North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:01:44,2025-01-31 19:07:55,2025,1,5,19,False,False,False,6,0.0,,Unknown,8.55,0.0,0.5,0.0,0.0,1.0,,0.75,,13.3,113,148,Manhattan,Greenwich Village North,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:20:25,2025-01-31 19:34:57,2025,1,5,19,False,False,False,14,0.0,,Unknown,18.39,0.0,0.5,0.0,0.0,1.0,,0.75,,23.14,249,87,Manhattan,West Village,Manhattan,Financial District North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:39:14,2025-01-31 19:56:03,2025,1,5,19,False,False,False,17,0.0,,Unknown,18.99,0.0,0.5,0.0,0.0,1.0,,0.75,,23.74,87,68,Manhattan,Financial District North,Manhattan,East Chelsea,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:16:10,2025-01-31 19:28:07,2025,1,5,19,False,False,False,12,0.01,,Unknown,10.03,0.0,0.5,0.0,0.0,1.0,,0.75,,14.78,246,234,Manhattan,West Chelsea/Hudson Yards,Manhattan,Union Sq,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:50:50,2025-01-31 20:14:42,2025,1,5,19,False,False,False,24,2.54,,Unknown,23.88,0.0,0.5,0.0,0.0,1.0,,0.75,,28.63,224,211,Manhattan,Stuy Town/Peter Cooper Village,Manhattan,SoHo,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:07:10,2025-01-31 19:31:51,2025,1,5,19,False,False,False,24,3.76,,Unknown,21.82,0.0,0.5,0.0,0.0,1.0,,0.75,,26.57,170,148,Manhattan,Murray Hill,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:35:00,2025-01-31 19:43:00,2025,1,5,19,False,False,False,8,1.0,,Unknown,11.29,0.0,0.5,0.0,0.0,1.0,,0.75,,16.04,45,148,Manhattan,Chinatown,Manhattan,Lower East Side,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:22:09,2025-01-31 19:33:20,2025,1,5,19,False,False,False,11,2.59,,Unknown,11.99,0.0,0.5,0.0,0.0,1.0,,0.75,,16.74,262,233,Manhattan,Yorkville East,Manhattan,UN/Turtle Bay South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:03:11,2025-01-31 19:13:13,2025,1,5,19,False,False,False,10,1.71,,Unknown,14.05,0.0,0.5,0.0,0.0,1.0,,0.0,,18.05,237,262,Manhattan,Upper East Side South,Manhattan,Yorkville East,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:39:50,2025-01-31 20:08:16,2025,1,5,19,False,False,False,29,3.15,,Unknown,23.5,0.0,0.5,0.0,0.0,1.0,,0.75,,28.25,229,144,Manhattan,Sutton Place/Turtle Bay North,Manhattan,Little Italy/NoLiTa,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:25:23,2025-01-31 19:41:05,2025,1,5,19,False,False,False,16,0.0,,Unknown,18.85,0.0,0.5,0.0,0.0,1.0,,0.75,,23.6,246,231,Manhattan,West Chelsea/Hudson Yards,Manhattan,TriBeCa/Civic Center,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:01:29,2025-01-31 19:16:28,2025,1,5,19,False,False,False,15,0.0,,Unknown,19.49,0.0,0.5,0.0,0.0,1.0,,0.75,,24.24,237,246,Manhattan,Upper East Side South,Manhattan,West Chelsea/Hudson Yards,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:15:31,2025-01-31 19:34:32,2025,1,5,19,False,False,False,19,0.01,,Unknown,20.97,0.0,0.5,0.0,0.0,1.0,,0.75,,25.72,158,233,Manhattan,Meatpacking/West Village West,Manhattan,UN/Turtle Bay South,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:10:00,2025-01-31 19:35:00,2025,1,5,19,False,False,False,25,3.79,,Unknown,28.36,0.0,0.5,0.0,0.0,1.0,,0.75,,33.11,229,249,Manhattan,Sutton Place/Turtle Bay North,Manhattan,West Village,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:28:14,2025-01-31 19:36:02,2025,1,5,19,False,False,False,8,1.34,,Unknown,9.5,0.0,0.5,0.0,0.0,1.0,,0.0,,11.0,145,145,Queens,Long Island City/Hunters Point,Queens,Long Island City/Hunters Point,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:45:37,2025-01-31 20:05:48,2025,1,5,19,False,False,False,20,3.54,,Unknown,19.73,0.0,0.5,0.0,0.0,1.0,,0.0,,21.23,145,7,Queens,Long Island City/Hunters Point,Queens,Astoria,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:16:14,2025-01-31 19:39:12,2025,1,5,19,False,False,False,23,2.2,,Unknown,17.08,0.0,0.5,0.0,0.0,1.0,,0.75,,21.83,114,87,Manhattan,Greenwich Village South,Manhattan,Financial District North,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:46:39,2025-01-31 20:13:10,2025,1,5,19,False,False,False,27,2.32,,Unknown,14.33,0.0,0.5,0.0,0.0,1.0,,0.75,,19.08,229,107,Manhattan,Sutton Place/Turtle Bay North,Manhattan,Gramercy,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:08:10,2025-01-31 19:29:18,2025,1,5,19,False,False,False,21,0.0,,Unknown,25.61,0.0,0.5,0.0,0.0,1.0,,0.75,,30.36,211,161,Manhattan,SoHo,Manhattan,Midtown Center,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:24:20,2025-01-31 19:46:04,2025,1,5,19,False,False,False,22,2.72,,Unknown,15.69,0.0,0.5,0.0,0.0,1.0,,0.75,,20.44,79,13,Manhattan,East Village,Manhattan,Battery Park City,Drizzle,False,39.0,0.047,2.9
yellow,2025-01-31 19:57:33,2025-01-31 20:16:58,2025,1,5,19,False,False,False,19,8.03,,Unknown,28.06,0.0,0.5,0.0,0.0,1.0,,0.75,,32.81,13,263,Manhattan,Battery Park City,Manhattan,Yorkville West,Drizzle,False,39.0,0.047,2.9
