WEATHER_DATE,WEATHER_HOUR,TEMPERATURE_F,APPARENT_TEMPERATURE_F,PRECIPITATION_INCH,RAIN_INCH,SNOWFALL_INCH,SNOW_DEPTH_INCH,WEATHER_CODE,WEATHER_DESCRIPTION,WIND_SPEED_MPH,WIND_GUSTS_MPH,RELATIVE_HUMIDITY_PCT,VISIBILITY_FT,WEATHER_CATEGORY,IS_ADVERSE_WEATHER
2025-01-28,13,38.1,26.9,0.0,0.0,0.0,0.098,3,Overcast,13.9,33.6,48,,Cloudy,False
2025-01-28,14,34.4,23.5,0.0,0.0,0.0,0.098,0,Clear sky,12.6,32.7,48,,Clear,False
2025-01-28,15,33.8,23.8,0.0,0.0,0.0,0.098,1,Mainly clear,10.2,28.9,46,,Clear,False
2025-01-28,16,32.8,23.6,0.0,0.0,0.0,0.098,1,Mainly clear,8.1,23.9,47,,Clear,False
2025-01-28,17,31.6,22.9,0.0,0.0,0.0,0.098,2,Partly cloudy,6.7,19.2,47,,Cloudy,False
2025-01-28,18,28.6,21.9,0.0,0.0,0.0,0.098,3,Overcast,2.5,14.3,61,,Cloudy,False
2025-01-28,19,27.0,20.3,0.0,0.0,0.0,0.098,3,Overcast,2.4,4.9,65,,Cloudy,False
2025-01-28,20,26.5,20.1,0.0,0.0,0.0,0.098,1,Mainly clear,1.8,4.5,66,,Clear,False
2025-01-28,21,28.1,21.4,0.0,0.0,0.0,0.098,2,Partly cloudy,2.7,4.7,64,,Cloudy,False
2025-01-28,22,28.7,21.1,0.0,0.0,0.0,0.098,2,Partly cloudy,4.4,8.1,57,,Cloudy,False
2025-01-28,23,29.7,22.0,0.0,0.0,0.0,0.098,3,Overcast,4.9,10.1,58,,Cloudy,False
2025-01-29,0,31.9,24.0,0.0,0.0,0.0,0.098,3,Overcast,6.3,12.1,62,,Cloudy,False
2025-01-29,1,32.9,24.5,0.0,0.0,0.0,0.098,2,Partly cloudy,7.6,15.4,62,,Cloudy,False
2025-01-29,2,33.3,24.5,0.0,0.0,0.0,0.098,3,Overcast,8.5,17.0,62,,Cloudy,False
2025-01-29,3,34.6,25.6,0.0,0.0,0.0,0.098,3,Overcast,9.1,18.6,59,,Cloudy,False
2025-01-29,4,35.9,26.5,0.0,0.0,0.0,0.098,1,Mainly clear,10.2,21.9,58,,Clear,False
2025-01-29,5,35.8,26.1,0.0,0.0,0.0,0.098,0,Clear sky,10.9,23.3,58,,Clear,False
2025-01-29,6,36.2,26.6,0.0,0.0,0.0,0.098,1,Mainly clear,10.8,23.5,58,,Clear,False
2025-01-29,7,36.5,26.9,0.0,0.0,0.0,0.098,0,Clear sky,11.0,23.7,59,,Clear,False
2025-01-29,8,36.3,26.9,0.0,0.0,0.0,0.098,0,Clear sky,10.8,23.7,61,,Clear,False
2025-01-29,9,36.3,27.2,0.0,0.0,0.0,0.098,2,Partly cloudy,9.3,19.0,55,,Cloudy,False
2025-01-29,10,39.6,30.2,0.0,0.0,0.0,0.098,3,Overcast,10.0,21.0,50,,Cloudy,False
2025-01-29,11,42.5,34.1,0.0,0.0,0.0,0.098,0,Clear sky,8.1,22.4,46,,Clear,False
2025-01-29,12,45.7,37.1,0.0,0.0,0.0,0.098,0,Clear sky,9.1,21.0,44,,Clear,False
2025-01-29,13,47.6,37.8,0.0,0.0,0.0,0.098,1,Mainly clear,12.7,28.2,46,,Clear,False
2025-01-29,14,47.7,37.6,0.0,0.0,0.0,0.098,1,Mainly clear,13.6,33.6,47,,Clear,False
2025-01-29,15,48.1,38.8,0.0,0.0,0.0,0.066,1,Mainly clear,11.9,31.3,46,,Clear,False
2025-01-29,16,46.9,36.9,0.0,0.0,0.0,0.066,1,Mainly clear,13.0,30.0,47,,Clear,False
2025-01-29,17,45.0,35.0,0.0,0.0,0.0,0.066,0,Clear sky,12.7,29.8,48,,Clear,False
2025-01-29,18,42.1,31.0,0.0,0.0,0.0,0.066,0,Clear sky,13.8,31.3,42,,Clear,False
2025-01-29,19,38.6,28.0,0.0,0.0,0.0,0.066,0,Clear sky,12.1,30.9,44,,Clear,False
2025-01-29,20,36.2,26.1,0.0,0.0,0.0,0.066,0,Clear sky,10.9,27.1,47,,Clear,False
2025-01-29,21,36.3,27.0,0.0,0.0,0.0,0.066,3,Overcast,9.6,19.7,53,,Cloudy,False
2025-01-29,22,35.2,25.1,0.0,0.0,0.0,0.066,1,Mainly clear,11.5,25.1,55,,Clear,False
2025-01-29,23,32.3,22.3,0.0,0.0,0.0,0.066,2,Partly cloudy,11.3,26.4,64,,Cloudy,False
2025-01-30,0,30.4,21.7,0.0,0.0,0.0,0.066,0,Clear sky,8.1,24.4,65,,Clear,False
2025-01-30,1,27.8,18.6,0.0,0.0,0.0,0.066,1,Mainly clear,8.5,22.4,65,,Clear,False
2025-01-30,2,26.2,16.6,0.0,0.0,0.0,0.066,0,Clear sky,9.1,22.6,63,,Clear,False
2025-01-30,3,24.4,14.4,0.0,0.0,0.0,0.066,0,Clear sky,9.7,21.9,60,,Clear,False
2025-01-30,4,23.5,13.3,0.0,0.0,0.0,0.066,0,Clear sky,9.8,22.6,58,,Clear,False
2025-01-30,5,22.8,12.6,0.0,0.0,0.0,0.066,0,Clear sky,9.5,21.9,54,,Clear,False
2025-01-30,6,21.8,12.1,0.0,0.0,0.0,0.066,0,Clear sky,7.9,21.0,52,,Clear,False
2025-01-30,7,21.1,12.0,0.0,0.0,0.0,0.066,0,Clear sky,6.4,17.7,52,,Clear,False
2025-01-30,8,20.8,12.2,0.0,0.0,0.0,0.066,0,Clear sky,5.1,13.6,53,,Clear,False
2025-01-30,9,24.3,15.9,0.0,0.0,0.0,0.066,0,Clear sky,4.7,10.3,46,,Clear,False
2025-01-30,10,26.2,17.4,0.0,0.0,0.0,0.066,0,Clear sky,5.7,13.9,43,,Clear,False
2025-01-30,11,27.8,18.5,0.0,0.0,0.0,0.066,0,Clear sky,6.8,17.9,41,,Clear,False
2025-01-30,12,29.5,20.6,0.0,0.0,0.0,0.066,0,Clear sky,6.0,17.7,38,,Clear,False
2025-01-30,13,31.4,22.3,0.0,0.0,0.0,0.066,0,Clear sky,6.5,20.1,36,,Clear,False
2025-01-30,14,32.6,24.0,0.0,0.0,0.0,0.066,1,Mainly clear,5.7,17.9,36,,Clear,False
2025-01-30,15,33.2,25.4,0.0,0.0,0.0,0.066,0,Clear sky,4.0,16.1,39,,Clear,False
2025-01-30,16,33.6,25.6,0.0,0.0,0.0,0.066,3,Overcast,4.8,13.0,40,,Cloudy,False
2025-01-30,17,33.3,24.8,0.0,0.0,0.0,0.066,3,Overcast,6.1,15.0,44,,Cloudy,False
2025-01-30,18,30.7,23.9,0.0,0.0,0.0,0.066,3,Overcast,3.0,13.2,58,,Cloudy,False
2025-01-30,19,30.1,23.1,0.0,0.0,0.0,0.066,3,Overcast,3.4,6.7,58,,Cloudy,False
2025-01-30,20,30.2,23.3,0.0,0.0,0.0,0.066,3,Overcast,3.1,6.7,57,,Cloudy,False
2025-01-30,21,30.6,22.8,0.0,0.0,0.0,0.066,3,Overcast,4.1,7.6,46,,Cloudy,False
2025-01-30,22,31.5,23.2,0.0,0.0,0.0,0.066,3,Overcast,5.8,11.2,49,,Cloudy,False
2025-01-30,23,32.5,24.4,0.0,0.0,0.0,0.066,3,Overcast,7.1,14.1,63,,Cloudy,False
2025-01-31,0,32.9,25.0,0.0,0.0,0.0,0.066,3,Overcast,7.1,14.5,70,,Cloudy,False
2025-01-31,1,33.5,26.1,0.0,0.0,0.0,0.066,3,Overcast,6.6,14.5,74,,Cloudy,False
2025-01-31,2,33.5,26.7,0.0,0.0,0.0,0.066,3,Overcast,5.5,13.4,77,,Cloudy,False
2025-01-31,3,33.5,27.2,0.0,0.0,0.0,0.066,3,Overcast,4.5,11.0,79,,Cloudy,False
2025-01-31,4,34.5,28.3,0.0,0.0,0.0,0.066,3,Overcast,4.7,9.2,80,,Cloudy,False
2025-01-31,5,35.6,29.0,0.0,0.0,0.0,0.066,3,Overcast,6.0,11.6,81,,Cloudy,False
2025-01-31,6,36.3,29.8,0.016,0.016,0.0,0.066,51,Light drizzle,6.5,13.2,85,,Drizzle,False
2025-01-31,7,36.5,29.9,0.016,0.016,0.0,0.066,51,Light drizzle,7.3,14.1,90,,Drizzle,False
2025-01-31,8,36.2,30.4,0.004,0.004,0.0,0.066,51,Light drizzle,5.8,13.6,93,,Drizzle,False
2025-01-31,9,35.1,30.1,0.016,0.016,0.0,0.066,51,Light drizzle,3.3,8.3,95,,Drizzle,False
2025-01-31,10,35.6,30.9,0.012,0.012,0.0,0.066,51,Light drizzle,3.0,5.8,96,,Drizzle,False
2025-01-31,11,36.3,32.0,0.008,0.008,0.0,0.066,51,Light drizzle,2.5,5.4,97,,Drizzle,False
2025-01-31,12,37.5,33.6,0.008,0.008,0.0,0.066,51,Light drizzle,2.2,4.9,98,,Drizzle,False
2025-01-31,13,39.1,35.3,0.004,0.004,0.0,0.066,51,Light drizzle,2.5,7.6,96,,Drizzle,False
2025-01-31,14,40.6,36.8,0.004,0.004,0.0,0.066,51,Light drizzle,3.0,7.6,95,,Drizzle,False
2025-01-31,15,41.1,37.8,0.012,0.012,0.0,0.066,51,Light drizzle,2.4,7.8,98,,Drizzle,False
2025-01-31,16,39.8,36.4,0.004,0.004,0.0,0.066,51,Light drizzle,2.2,4.7,98,,Drizzle,False
2025-01-31,17,39.8,35.9,0.004,0.004,0.0,0.066,51,Light drizzle,3.1,5.4,97,,Drizzle,False
2025-01-31,18,38.8,34.6,0.02,0.02,0.0,0.066,53,Moderate drizzle,3.4,5.1,98,,Drizzle,False
2025-01-31,19,39.0,35.1,0.047,0.047,0.0,0.066,55,Dense drizzle,2.9,7.8,98,,Drizzle,False
2025-01-31,20,38.7,34.4,0.047,0.047,0.0,0.066,55,Dense drizzle,3.6,5.1,99,,Drizzle,False
2025-01-31,21,41.6,37.3,0.031,0.031,0.0,0.033,53,Moderate drizzle,5.1,11.2,98,,Drizzle,False
2025-01-31,22,41.3,37.0,0.028,0.028,0.0,0.033,53,Moderate drizzle,4.8,10.3,98,,Drizzle,False
2025-01-31,23,41.9,36.7,0.047,0.047,0.0,0.033,55,Dense drizzle,7.2,13.6,98,,Drizzle,False
2025-02-01,0,41.6,37.1,0.028,0.028,0.0,0.033,53,Moderate drizzle,5.5,13.6,97,,Drizzle,False
2025-02-01,1,40.8,36.7,0.012,0.012,0.0,0.033,51,Light drizzle,4.1,10.1,97,,Drizzle,False
2025-02-01,2,40.9,36.7,0.012,0.012,0.0,0.033,51,Light drizzle,4.4,7.6,97,,Drizzle,False
2025-02-01,3,40.8,36.4,0.012,0.012,0.0,0.033,51,Light drizzle,4.8,9.8,97,,Drizzle,False
2025-02-01,4,40.3,34.7,0.004,0.004,0.0,0.033,51,Light drizzle,7.1,12.1,96,,Drizzle,False
2025-02-01,5,39.5,32.0,0.0,0.0,0.0,0.033,3,Overcast,10.8,21.7,93,,Cloudy,False
2025-02-01,6,36.7,28.8,0.0,0.0,0.0,0.033,3,Overcast,10.6,22.1,93,,Cloudy,False
2025-02-01,7,35.6,28.4,0.0,0.0,0.0,0.033,3,Overcast,8.5,22.1,91,,Cloudy,False
2025-02-01,8,34.6,26.3,0.0,0.0,0.0,0.033,3,Overcast,10.6,22.4,89,,Cloudy,False
2025-02-01,9,34.8,26.6,0.0,0.0,0.0,0.033,3,Overcast,10.0,22.6,87,,Cloudy,False
2025-02-01,10,33.9,24.7,0.0,0.0,0.0,0.033,3,Overcast,11.7,25.9,81,,Cloudy,False
2025-02-01,11,33.5,23.9,0.0,0.0,0.0,0.033,3,Overcast,11.5,29.8,70,,Cloudy,False
2025-02-01,12,33.3,23.6,0.0,0.0,0.0,0.033,3,Overcast,10.6,26.6,62,,Cloudy,False
2025-02-01,13,32.3,22.4,0.0,0.0,0.0,0.033,3,Overcast,10.5,25.1,57,,Cloudy,False
2025-02-01,14,31.6,21.6,0.0,0.0,0.0,0.033,2,Partly cloudy,10.2,25.5,53,,Cloudy,False
2025-02-01,15,31.8,21.6,0.0,0.0,0.0,0.033,0,Clear sky,10.0,24.8,45,,Clear,False
2025-02-01,16,31.1,20.9,0.0,0.0,0.0,0.033,0,Clear sky,9.7,24.4,42,,Clear,False
2025-02-01,17,29.4,18.6,0.0,0.0,0.0,0.033,0,Clear sky,10.7,24.6,41,,Clear,False
2025-02-01,18,26.7,15.9,0.0,0.0,0.0,0.033,0,Clear sky,10.7,24.8,45,,Clear,False
2025-02-01,19,24.2,13.1,0.0,0.0,0.0,0.033,0,Clear sky,11.1,24.8,46,,Clear,False
2025-02-01,20,22.3,11.6,0.0,0.0,0.0,0.033,0,Clear sky,9.8,24.8,46,,Clear,False
2025-02-01,21,24.1,13.5,0.0,0.0,0.0,0.033,0,Clear sky,9.7,23.0,43,,Clear,False
2025-02-01,22,22.6,12.2,0.0,0.0,0.0,0.033,0,Clear sky,9.1,21.3,43,,Clear,False
2025-02-01,23,21.5,11.8,0.0,0.0,0.0,0.033,0,Clear sky,7.3,20.1,42,,Clear,False
2025-02-02,0,20.7,11.0,0.0,0.0,0.0,0.033,0,Clear sky,7.1,16.6,40,,Clear,False
2025-02-02,1,19.9,10.1,0.0,0.0,0.0,0.033,1,Mainly clear,7.0,16.1,39,,Clear,False
2025-02-02,2,18.6,8.6,0.0,0.0,0.0,0.033,0,Clear sky,7.6,17.7,40,,Clear,False
2025-02-02,3,17.3,7.7,0.0,0.0,0.0,0.033,1,Mainly clear,6.7,17.2,42,,Clear,False
2025-02-02,4,16.3,7.1,0.0,0.0,0.0,0.033,1,Mainly clear,5.9,15.7,44,,Clear,False
2025-02-02,5,15.6,6.5,0.0,0.0,0.0,0.033,2,Partly cloudy,5.6,13.6,47,,Cloudy,False
2025-02-02,6,15.1,5.9,0.0,0.0,0.0,0.033,3,Overcast,5.8,13.4,48,,Cloudy,False
2025-02-02,7,14.7,5.9,0.0,0.0,0.0,0.033,3,Overcast,4.8,13.4,48,,Cloudy,False
2025-02-02,8,14.9,6.3,0.0,0.0,0.0,0.033,3,Overcast,4.4,11.2,47,,Cloudy,False
2025-02-02,9,15.7,7.6,0.0,0.0,0.0,0.033,3,Overcast,3.5,9.4,52,,Cloudy,False
2025-02-02,10,18.1,10.6,0.0,0.0,0.0,0.033,3,Overcast,2.2,9.8,50,,Cloudy,False
2025-02-02,11,21.4,13.9,0.0,0.0,0.0,0.033,3,Overcast,2.5,10.1,48,,Cloudy,False
2025-02-02,12,24.4,16.4,0.0,0.0,0.0,0.033,3,Overcast,3.6,12.8,45,,Cloudy,False
2025-02-02,13,27.1,19.0,0.0,0.0,0.0,0.033,3,Overcast,4.3,14.1,46,,Cloudy,False
2025-02-02,14,29.0,20.5,0.0,0.0,0.0,0.033,3,Overcast,6.4,17.0,55,,Cloudy,False
2025-02-02,15,28.1,20.2,0.0,0.0,0.0,0.033,3,Overcast,5.6,17.4,63,,Cloudy,False
2025-02-02,16,28.2,20.7,0.0,0.0,0.0,0.033,3,Overcast,4.8,15.2,66,,Cloudy,False
2025-02-02,17,29.3,22.0,0.0,0.0,0.0,0.033,3,Overcast,4.3,12.5,64,,Cloudy,False
2025-02-02,18,30.4,24.2,0.0,0.0,0.0,0.033,3,Overcast,2.0,10.7,64,,Cloudy,False
2025-02-02,19,31.4,25.2,0.0,0.0,0.0,0.033,3,Overcast,2.2,4.0,65,,Cloudy,False
2025-02-02,20,33.1,26.2,0.0,0.0,0.0,0.033,3,Overcast,4.6,8.5,68,,Cloudy,False
2025-02-02,21,29.0,22.9,0.035,0.0,0.248,0.033,73,Moderate snowfall,3.0,5.8,81,,Snow,True
2025-02-02,22,29.5,24.3,0.016,0.0,0.11,0.066,73,Moderate snowfall,1.5,5.4,89,,Snow,True
2025-02-02,23,30.4,24.3,0.028,0.0,0.193,0.098,73,Moderate snowfall,4.1,6.9,93,,Snow,True
2025-02-03,0,31.6,26.1,0.008,0.0,0.055,0.098,71,Slight snowfall,3.6,8.9,95,,Snow,True
2025-02-03,1,31.6,26.2,0.0,0.0,0.0,0.131,3,Overcast,2.9,6.5,94,,Cloudy,False
2025-02-03,2,31.7,26.0,0.0,0.0,0.0,0.131,2,Partly cloudy,3.6,7.4,92,,Cloudy,False
2025-02-03,3,31.8,25.4,0.0,0.0,0.0,0.131,3,Overcast,5.2,10.1,91,,Cloudy,False
2025-02-03,4,32.6,26.2,0.0,0.0,0.0,0.131,3,Overcast,5.5,11.9,90,,Cloudy,False
2025-02-03,5,31.6,25.8,0.0,0.0,0.0,0.131,2,Partly cloudy,3.5,11.0,91,,Cloudy,False
2025-02-03,6,28.6,22.5,0.0,0.0,0.0,0.131,1,Mainly clear,3.4,6.9,91,,Clear,False
2025-02-03,7,28.5,22.3,0.0,0.0,0.0,0.131,2,Partly cloudy,3.7,7.6,91,,Cloudy,False
2025-02-03,8,26.6,20.4,0.0,0.0,0.0,0.131,3,Overcast,3.1,7.2,92,,Cloudy,False
2025-02-03,9,28.0,22.3,0.0,0.0,0.0,0.131,3,Overcast,2.7,7.8,93,,Cloudy,False
2025-02-03,10,31.7,26.0,0.0,0.0,0.0,0.131,3,Overcast,3.3,8.1,87,,Cloudy,False
2025-02-03,11,33.9,28.5,0.0,0.0,0.0,0.131,3,Overcast,2.6,8.7,83,,Cloudy,False
2025-02-03,12,35.8,31.1,0.0,0.0,0.0,0.098,3,Overcast,1.4,7.6,80,,Cloudy,False
2025-02-03,13,39.4,34.2,0.0,0.0,0.0,0.098,3,Overcast,2.4,8.7,69,,Cloudy,False
2025-02-03,14,40.4,34.7,0.0,0.0,0.0,0.098,3,Overcast,4.1,10.7,70,,Cloudy,False
2025-02-03,15,41.1,35.2,0.0,0.0,0.0,0.098,2,Partly cloudy,5.4,13.0,73,,Cloudy,False
2025-02-03,16,42.4,36.5,0.0,0.0,0.0,0.098,3,Overcast,5.5,13.9,72,,Cloudy,False
2025-02-03,17,41.9,36.6,0.0,0.0,0.0,0.098,3,Overcast,4.6,13.0,76,,Cloudy,False
2025-02-03,18,38.1,33.2,0.0,0.0,0.0,0.098,2,Partly cloudy,3.3,9.2,85,,Cloudy,False
2025-02-03,19,36.5,32.1,0.0,0.0,0.0,0.098,3,Overcast,1.7,5.4,86,,Cloudy,False
2025-02-03,20,38.3,32.7,0.0,0.0,0.0,0.098,3,Overcast,5.0,8.9,85,,Cloudy,False
2025-02-03,21,40.0,33.2,0.0,0.0,0.0,0.098,3,Overcast,8.3,15.9,83,,Cloudy,False
2025-02-03,22,40.2,33.3,0.0,0.0,0.0,0.098,3,Overcast,8.2,17.0,81,,Cloudy,False
2025-02-03,23,40.6,34.3,0.0,0.0,0.0,0.098,3,Overcast,7.1,17.7,83,,Cloudy,False
2025-02-04,0,39.9,33.9,0.0,0.0,0.0,0.098,3,Overcast,6.6,14.3,86,,Cloudy,False
2025-02-04,1,39.5,33.3,0.0,0.0,0.0,0.098,3,Overcast,7.1,13.9,88,,Cloudy,False
2025-02-04,2,39.8,33.3,0.0,0.0,0.0,0.098,2,Partly cloudy,8.3,16.3,88,,Cloudy,False
2025-02-04,3,40.1,33.8,0.0,0.0,0.0,0.066,3,Overcast,7.8,17.0,89,,Cloudy,False
2025-02-04,4,40.0,34.3,0.0,0.0,0.0,0.066,3,Overcast,6.4,15.4,87,,Cloudy,False
2025-02-04,5,39.9,34.2,0.0,0.0,0.0,0.066,3,Overcast,6.1,12.3,86,,Cloudy,False
2025-02-04,6,41.2,34.6,0.0,0.0,0.0,0.066,3,Overcast,8.1,16.1,81,,Cloudy,False
2025-02-04,7,40.0,33.0,0.0,0.0,0.0,0.066,0,Clear sky,8.6,17.9,82,,Clear,False
2025-02-04,8,37.0,30.0,0.0,0.0,0.0,0.066,0,Clear sky,7.9,18.1,85,,Clear,False
2025-02-04,9,39.7,31.8,0.0,0.0,0.0,0.066,0,Clear sky,9.7,19.9,76,,Clear,False
2025-02-04,10,41.0,33.0,0.0,0.0,0.0,0.066,1,Mainly clear,9.9,24.4,71,,Clear,False
2025-02-04,11,42.1,32.9,0.0,0.0,0.0,0.066,2,Partly cloudy,12.1,27.3,62,,Cloudy,False
2025-02-04,12,42.9,33.5,0.0,0.0,0.0,0.066,2,Partly cloudy,12.2,30.0,58,,Cloudy,False
2025-02-04,13,42.1,31.7,0.0,0.0,0.0,0.066,0,Clear sky,12.9,30.9,49,,Clear,False
2025-02-04,14,41.2,30.6,0.0,0.0,0.0,0.066,0,Clear sky,13.1,31.3,48,,Clear,False
2025-02-04,15,40.6,29.8,0.0,0.0,0.0,0.066,0,Clear sky,13.0,31.3,46,,Clear,False
2025-02-04,16,38.7,27.5,0.0,0.0,0.0,0.066,3,Overcast,14.1,33.1,50,,Cloudy,False
2025-02-04,17,36.4,25.6,0.0,0.0,0.0,0.066,2,Partly cloudy,12.6,33.3,48,,Cloudy,False
2025-02-04,18,35.2,25.4,0.0,0.0,0.0,0.066,1,Mainly clear,10.1,32.9,50,,Clear,False
2025-02-04,19,32.8,23.4,0.0,0.0,0.0,0.066,0,Clear sky,9.1,23.3,53,,Clear,False
2025-02-04,20,31.2,21.9,0.0,0.0,0.0,0.066,1,Mainly clear,8.8,20.6,55,,Clear,False
2025-02-04,21,33.4,24.1,0.0,0.0,0.0,0.066,1,Mainly clear,8.9,19.2,52,,Clear,False
2025-02-04,22,32.5,23.0,0.0,0.0,0.0,0.066,0,Clear sky,9.2,21.0,54,,Clear,False
2025-02-04,23,30.9,21.6,0.0,0.0,0.0,0.066,1,Mainly clear,8.8,20.6,56,,Clear,False
2025-02-05,0,29.4,19.8,0.0,0.0,0.0,0.066,1,Mainly clear,9.1,19.9,57,,Clear,False
2025-02-05,1,27.7,17.9,0.0,0.0,0.0,0.066,3,Overcast,9.2,22.1,54,,Cloudy,False
2025-02-05,2,26.2,17.1,0.0,0.0,0.0,0.066,3,Overcast,7.5,20.6,57,,Cloudy,False
2025-02-05,3,25.9,17.3,0.0,0.0,0.0,0.066,3,Overcast,6.5,16.8,60,,Cloudy,False
2025-02-05,4,26.0,17.6,0.0,0.0,0.0,0.066,3,Overcast,6.1,14.8,60,,Cloudy,False
2025-02-05,5,26.2,17.6,0.0,0.0,0.0,0.066,3,Overcast,6.4,14.5,56,,Cloudy,False
2025-02-05,6,26.4,17.8,0.0,0.0,0.0,0.066,3,Overcast,6.1,14.5,53,,Cloudy,False
2025-02-05,7,26.3,17.5,0.0,0.0,0.0,0.066,3,Overcast,6.5,15.0,52,,Cloudy,False
2025-02-05,8,26.3,17.3,0.0,0.0,0.0,0.066,3,Overcast,6.8,15.7,51,,Cloudy,False
2025-02-05,9,27.1,17.9,0.0,0.0,0.0,0.066,3,Overcast,7.4,17.0,53,,Cloudy,False
2025-02-05,10,27.8,18.9,0.0,0.0,0.0,0.066,3,Overcast,6.9,17.0,52,,Cloudy,False
2025-02-05,11,29.0,20.5,0.0,0.0,0.0,0.066,3,Overcast,6.1,16.8,50,,Cloudy,False
2025-02-05,12,30.9,22.9,0.0,0.0,0.0,0.066,3,Overcast,4.9,16.1,47,,Cloudy,False
2025-02-05,13,32.6,24.9,0.0,0.0,0.0,0.066,3,Overcast,4.2,14.5,43,,Cloudy,False
2025-02-05,14,34.0,26.4,0.0,0.0,0.0,0.066,1,Mainly clear,4.1,13.6,40,,Clear,False
2025-02-05,15,34.8,27.2,0.0,0.0,0.0,0.066,3,Overcast,3.5,13.4,37,,Cloudy,False
2025-02-05,16,35.0,27.6,0.0,0.0,0.0,0.066,3,Overcast,2.8,11.9,34,,Cloudy,False
2025-02-05,17,34.4,27.3,0.0,0.0,0.0,0.066,3,Overcast,2.1,9.6,34,,Cloudy,False
2025-02-05,18,32.2,25.8,0.0,0.0,0.0,0.066,3,Overcast,1.8,6.5,53,,Cloudy,False
2025-02-05,19,29.8,23.1,0.0,0.0,0.0,0.066,3,Overcast,2.2,4.3,55,,Cloudy,False
2025-02-05,20,29.3,22.6,0.0,0.0,0.0,0.066,3,Overcast,2.4,4.9,58,,Cloudy,False
2025-02-05,21,29.7,23.4,0.0,0.0,0.0,0.066,3,Overcast,1.1,3.1,53,,Cloudy,False
2025-02-05,22,28.8,22.3,0.0,0.0,0.0,0.066,3,Overcast,2.1,4.3,61,,Cloudy,False
2025-02-05,23,29.0,22.6,0.0,0.0,0.0,0.066,3,Overcast,2.3,4.7,65,,Cloudy,False
2025-02-06,0,28.8,22.0,0.0,0.0,0.0,0.066,3,Overcast,3.1,6.3,67,,Cloudy,False
2025-02-06,1,29.0,21.7,0.0,0.0,0.0,0.066,3,Overcast,4.7,8.7,68,,Cloudy,False
2025-02-06,2,29.2,21.7,0.004,0.0,0.028,0.066,71,Slight snowfall,5.3,9.8,70,,Snow,True
2025-02-06,3,29.9,22.2,0.0,0.0,0.0,0.066,3,Overcast,6.3,10.1,74,,Cloudy,False
2025-02-06,4,30.7,22.7,0.0,0.0,0.0,0.066,3,Overcast,7.2,13.6,73,,Cloudy,False
2025-02-06,5,31.3,23.8,0.004,0.0,0.028,0.066,71,Slight snowfall,5.8,15.0,72,,Snow,True
2025-02-06,6,31.0,24.2,0.02,0.0,0.138,0.066,73,Moderate snowfall,5.3,13.6,82,,Snow,True
2025-02-06,7,30.9,24.2,0.071,0.0,0.496,0.098,75,Heavy snowfall,5.8,11.6,91,,Snow,True
2025-02-06,8,31.8,24.6,0.087,0.004,0.579,0.131,75,Heavy snowfall,7.5,16.8,95,,Snow,True
2025-02-06,9,31.4,23.5,0.067,0.028,0.276,0.131,73,Moderate snowfall,8.8,19.9,93,,Snow,True
2025-02-06,10,33.3,26.2,0.024,0.012,0.083,0.164,73,Moderate snowfall,7.2,19.7,90,,Snow,True
2025-02-06,11,34.4,27.8,0.035,0.035,0.0,0.164,53,Moderate drizzle,6.4,14.3,89,,Drizzle,False
2025-02-06,12,35.4,30.2,0.02,0.02,0.0,0.164,53,Moderate drizzle,3.7,13.6,91,,Drizzle,False
2025-02-06,13,35.6,31.2,0.012,0.012,0.0,0.164,51,Light drizzle,2.0,6.9,94,,Drizzle,False
2025-02-06,14,35.7,31.8,0.035,0.035,0.0,0.164,53,Moderate drizzle,1.1,3.8,95,,Drizzle,False
2025-02-06,15,35.8,32.1,0.004,0.004,0.0,0.131,51,Light drizzle,0.8,2.5,96,,Drizzle,False
2025-02-06,16,37.1,33.0,0.0,0.0,0.0,0.131,3,Overcast,2.1,6.0,95,,Cloudy,False
2025-02-06,17,37.4,32.8,0.0,0.0,0.0,0.131,3,Overcast,3.4,6.9,94,,Cloudy,False
2025-02-06,18,36.9,31.4,0.0,0.0,0.0,0.131,3,Overcast,5.2,11.0,94,,Cloudy,False
2025-02-06,19,36.5,30.9,0.0,0.0,0.0,0.131,3,Overcast,5.5,10.7,95,,Cloudy,False
2025-02-06,20,36.2,30.2,0.0,0.0,0.0,0.131,0,Clear sky,6.4,12.3,95,,Clear,False
2025-02-06,21,33.6,26.8,0.0,0.0,0.0,0.131,0,Clear sky,7.2,13.9,95,,Clear,False
2025-02-06,22,33.2,26.3,0.0,0.0,0.0,0.131,0,Clear sky,7.3,14.1,95,,Clear,False
2025-02-06,23,32.2,25.6,0.0,0.0,0.0,0.131,3,Overcast,6.4,14.1,97,,Cloudy,False
2025-02-07,0,32.5,25.7,0.0,0.0,0.0,0.131,3,Overcast,6.8,13.4,97,,Cloudy,False
2025-02-07,1,33.4,26.8,0.0,0.0,0.0,0.131,3,Overcast,6.7,13.4,97,,Cloudy,False
2025-02-07,2,33.9,27.7,0.0,0.0,0.0,0.131,3,Overcast,6.2,13.4,99,,Cloudy,False
2025-02-07,3,35.2,28.6,0.0,0.0,0.0,0.131,3,Overcast,7.5,16.3,99,,Cloudy,False
2025-02-07,4,36.1,29.4,0.0,0.0,0.0,0.131,3,Overcast,8.3,16.3,98,,Cloudy,False
